N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"This was the first postseason bowl game to be played outside the United States since the 2010 International Bowl at the Rogers Centre in Toronto, Canada",70,0.5894802808761597,10.873434066772461
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,The first edition of the Bahamas Bowl featured the Central Michigan Chippewas of the Mid-American Conference against the WKU Hilltoppers of Conference USA.  It began at 12:00 p,58,0.5795707106590271,11.061104774475098
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,". The 2014 Bahamas Bowl was a post-season American college football bowl game that was played December 24, 2014 at Thomas Robinson Stadium in Nassau in the Bahamas",57,0.5867998600006104,11.104766845703125
Q1620,who owns popeyes chicken,Bluto,". Bluto is a cartoon and comics character created in 1932 by Elzie Crisler Segar as a one-time character, named Bluto the Terrible, in his Thimble Theatre comic strip (later renamed Popeye)",28,0.6277230381965637,11.123533248901367
Q1620,who owns popeyes chicken,Bluto,Fleischer Studios adapted him the next year (1933) to be the main antagonist of their theatrical Popeye animated cartoon series,30,0.5545798540115356,11.251953125
Q1620,who owns popeyes chicken,Popeye,"The character first appeared in the daily King Features comic strip Thimble Theatre on January 17, 1929, and Popeye became the strip's title in later years",13,0.6086104512214661,11.26026725769043
Q1620,who owns popeyes chicken,Bluto,Bluto made his first appearance September 12 of that year,29,0.5203366279602051,11.342135429382324
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,The would be final play started with a 45-yard Hail Mary pass from QB Cooper Rush which was caught by receiver Jesse Kroll,64,0.6172971725463867,11.622320175170898
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,It was one of the 2014–15 bowl games that concluded the 2014 FBS football season,60,0.5155233144760132,11.990521430969238
Q1620,who owns popeyes chicken,Popeye,"The strip continues to appear in first-run installments in its Sunday edition, written and drawn by Hy Eisman",17,0.5533714294433594,12.099413871765137
Q1628,who starred in webster,Webster_(TV_series),"(1986–1989) and Paramount Television (Network 1983–1987, Domestic 1987–1989)",12,0.7306416630744934,8.044792175292969
Q1628,who starred in webster,Webster_(TV_series),". Webster is an American sitcom television series that aired on ABC from September 16, 1983 to May 8, 1987, and in first-run syndication from September 21, 1987 to March 10, 1989",6,0.7160464525222778,8.447728157043457
Q1628,who starred in webster,Webster_(TV_series),", Emmanuel Lewis Entertainment Enterprises, Inc",11,0.7029971480369568,8.517938613891602
Q1628,who starred in webster,Webster_(TV_series),"The show stars Emmanuel Lewis in the title role as a young boy who, after losing his parents, is adopted by his NFL-pro godfather, portrayed by Alex Karras, and his new socialite wife, played by Susan Clark",8,0.7365847229957581,8.5963716506958
Q1628,who starred in webster,Daniel_Webster,"During the Mexican–American War, he emerged as a leader of the Cotton Whigs, a faction of Northern Whigs that emphasized good relations with the South over anti-slavery policies",46,0.6590204238891602,8.948233604431152
Q1628,who starred in webster,Webster_(TV_series),The series was produced by Georgian Bay Ltd,10,0.7042475342750549,8.954632759094238
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),He rose to become Speaker of the Florida House of Representatives (1996–1998) and Florida Senate Majority Leader (2006–2008); he left the legislature after reaching the legal term limits,58,0.672563374042511,8.977856636047363
Q1628,who starred in webster,Webster_(TV_series),The series was created by Stu Silver,7,0.7021023631095886,9.01191520690918
Q1628,who starred in webster,Daniel_Webster,S.  Congress and served as the U,26,0.689710259437561,9.061614036560059
Q1628,who starred in webster,Webster_(TV_series),"Like NBC's earlier series Diff'rent Strokes, Webster featured a young African-American boy adopted by a wealthy white family",13,0.7019212245941162,9.097617149353027
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"A member of the Republican Party, he first entered Congress in 2011, switching districts twice due to redistricting; Webster represented Florida's 8th congressional district until 2013, when he assumed office for Florida's 10th congressional district",53,0.6572177410125732,9.144524574279785
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"First elected to the Florida House of Representatives in 1980 and Florida Senate in 1998, Webster is the longest-serving legislator in the history of the state",57,0.6492788791656494,9.168367385864258
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),He has been a resident of Florida since the age of seven and resides in Winter Garden,56,0.6631610989570618,9.233772277832031
Q1628,who starred in webster,Daniel_Webster,"As secretary of state, Webster negotiated the Webster–Ashburton Treaty, which settled border disputes with Britain",44,0.69121253490448,9.27632999420166
Q1628,who starred in webster,Daniel_Webster,"He emerged as a prominent opponent of the War of 1812 and won election to the United States House of Representatives, where he served as a leader of the Federalist Party",31,0.7054633498191833,9.294510841369629
Q1628,who starred in webster,Daniel_Webster,"Born in New Hampshire in 1782, Webster established a successful legal practice in Portsmouth, New Hampshire after undergoing a legal apprenticeship",30,0.6411784887313843,9.324578285217285
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"After receiving his engineering degree from the Georgia Institute of Technology, he worked in the family air conditioning and heating business that he now owns and operates",55,0.6409226059913635,9.338801383972168
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"He has since run three times for Speaker of the House: in January 2015, he received 12 votes; in October 2015, he received 9 votes; in 2017, he received 1 vote",60,0.660298764705658,9.3466157913208
Q1628,who starred in webster,Webster_(TV_series),"The focus was largely on how this impulsively married couple had to adjust to their new lives and sudden parenthood, but it was the congenial Webster himself who drove much of the plot",9,0.6672349572181702,9.479923248291016
Q1628,who starred in webster,Victor_Webster,"He is known for being the second actor to play Nicholas Alamain on the NBC daytime soap Days of Our Lives from 1999-2000, the mutant Brennan Mulwray in Mutant X, Coop the cupid on Charmed and detective Carlos Fonnegra in Continuum",21,0.7323579788208008,9.532779693603516
Q1628,who starred in webster,Daniel_Webster,". Daniel Webster (January 18, 1782 – October 24, 1852) was an American lawyer and statesman who represented New Hampshire and Massachusetts in the U",25,0.6152190566062927,9.538168907165527
Q1628,who starred in webster,Daniel_Webster,"He became a leading attorney before the Supreme Court of the United States, winning cases such as Dartmouth College v",33,0.6967523097991943,9.541481018066406
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),". Daniel Alan Webster (born April 27, 1949) is an American politician serving as the U",51,0.6272192001342773,9.572057723999023
Q1628,who starred in webster,Daniel_Webster,"He strongly objected to the theory of nullification espoused by John C.  Calhoun, and his Second Reply to Hayne speech is widely regarded as one of the greatest speeches ever delivered in Congress",39,0.6700170636177063,9.580513000488281
Q1628,who starred in webster,Daniel_Webster,He supported Harrison in the 1840 presidential election and was appointed secretary of state after Harrison took office,42,0.6570419669151306,9.612060546875
Q1628,who starred in webster,Daniel_Webster,"Supreme Court between 1814 and his death in 1852.  During his life, he was a member of the Federalist Party, the National Republican Party, and the Whig Party",29,0.6574153900146484,9.66067123413086
Q1628,who starred in webster,Victor_Webster,". Victor Webster (born February 7, 1973) is a Canadian actor",20,0.5905055999755859,9.686836242675781
Q1628,who starred in webster,Rosie_Webster,She was born on-screen during the episode broadcast on 24 December 1990.  She was played by Emma Collinge from 1990 until 27 December 1999,69,0.6931629180908203,9.708369255065918
Q1628,who starred in webster,Daniel_Webster,"Unlike the other members of Harrison's Cabinet, he continued to serve under President Tyler after Tyler broke with congressional Whigs",43,0.637933611869812,9.719451904296875
Q1628,who starred in webster,Daniel_Webster,"Maryland, and Gibbons v",35,0.6525546312332153,9.729532241821289
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),S.  Representative for Florida's 11th congressional district since 2017,52,0.6524243354797363,9.77570629119873
Q1628,who starred in webster,The_Devil_and_Daniel_Webster,"The story appeared in The Saturday Evening Post (October 24, 1936) and was published in book form by Farrar & Rinehart the following year",3,0.6345526576042175,9.787137985229492
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"He ran unopposed in all of his elections for the state legislature except for the first three: 1980, 1982 and 1984.  Webster was first elected to the United States House of Representatives in 2010",59,0.6049693822860718,9.79371452331543
Q1628,who starred in webster,Daniel_Webster,"In 1850, President Fillmore appointed Webster as secretary of state, and Webster contributed to the passage of the Compromise of 1850, which settled several territorial issues and enacted a new fugitive slave law",47,0.5785276293754578,9.838891983032227
Q1628,who starred in webster,Daniel_Webster,"Woodward, McCulloch v",34,0.6084966659545898,9.844904899597168
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"Prior to his congressional service, he served 28 years in the Florida Legislature",54,0.5979891419410706,9.845154762268066
Q1628,who starred in webster,H._T._Webster,"His friends, however, called him Webby",65,0.6254903674125671,9.905525207519531
Q1628,who starred in webster,The_Devil_and_Daniel_Webster,The story won the O.  Henry Award,4,0.633910059928894,9.907743453979492
Q1628,who starred in webster,Daniel_Webster,Ogden.  Webster returned to the House in 1823 and became a key supporter of President John Quincy Adams,36,0.6230196952819824,9.923294067382812
Q1628,who starred in webster,The_Devil_and_Daniel_Webster,"The author also adapted it in 1938 into a folk opera with music by Douglas Stuart Moore, a fellow Yale University alumnus",5,0.6243488788604736,9.969663619995117
Q1628,who starred in webster,H._T._Webster,"Because of the humor and human interest in his cartoons, he was sometimes compared to Mark Twain, and his art style was quite similar to the work of Clare Briggs",66,0.6710078716278076,10.004674911499023
Q1628,who starred in webster,Daniel_Webster_(Florida_politician),"In the 115th United States Congress, Webster sat on the Transportation and Infrastructure Committee, the Natural Resources Committee and the Science, Space and Technology Committee",61,0.5678467154502869,10.004839897155762
Q1628,who starred in webster,Ben_Webster,". Benjamin Francis Webster (March 27, 1909 – September 20, 1973) was an American jazz tenor saxophonist",14,0.5606390237808228,10.0263090133667
